13.600000	0.000001	0.000000	-0.000001	-0.000000	0.000041	0.002036	0.000015	0.000033	-0.000642	0.003487	-0.013699	0.029444
13.700000	0.000001	0.000000	-0.000001	-0.000000	-0.000012	0.002120	-0.000031	0.000117	0.000511	0.001352	0.010508	-0.015713
13.800000	0.000001	0.000000	-0.000001	-0.000000	-0.000134	0.004783	0.000009	0.000037	0.000406	0.004224	0.010804	-0.011393
13.900000	0.000001	0.000000	-0.000001	-0.000000	-0.000112	0.002337	0.000030	0.000058	0.001130	0.000267	0.024853	-0.042118
14.000000	0.000001	0.000000	-0.000001	-0.000000	0.000153	-0.001446	-0.000013	0.000189	0.000771	-0.002701	0.012394	-0.025675
14.100000	0.000001	0.000000	-0.000001	-0.000000	-0.000023	0.000572	-0.000127	-0.000035	-0.000401	0.001295	-0.007450	0.014720
14.200000	0.000001	0.000000	-0.000001	-0.000000	-0.000013	0.004636	-0.000077	-0.000111	0.000101	0.004818	0.002363	0.003815
14.300000	0.000001	0.000000	-0.000001	-0.000000	-0.000033	0.000763	0.000015	0.000019	0.001166	-0.001376	0.024001	-0.043483
14.400000	0.000000	0.000000	-0.000001	-0.000000	-0.000037	0.002559	-0.000128	0.000112	0.000140	0.002453	0.003660	-0.002275
14.500000	0.000000	0.000000	-0.000000	-0.000000	-0.000150	0.003855	0.000273	-0.000076	0.000531	0.002989	0.013364	-0.017517
14.600000	0.000000	0.000000	-0.000000	-0.000000	0.000173	0.001061	-0.000150	0.000015	0.001163	-0.000695	0.019968	-0.035697
14.700000	0.000000	0.000000	-0.000000	-0.000000	0.000167	-0.004249	0.000051	-0.000120	0.000467	-0.005190	0.005962	-0.018992
14.800000	0.000000	0.000000	-0.000000	-0.000000	0.000035	-0.002347	0.000041	0.000033	-0.001063	-0.000521	-0.022035	0.037059
14.900000	0.000000	0.000000	-0.000000	-0.000000	-0.000027	0.000525	-0.000101	-0.000004	-0.000648	0.001699	-0.012340	0.023870
15.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000095	-0.001503	-0.000164	0.000257	0.000028	-0.001869	0.002623	-0.007692
15.100000	0.000000	0.000000	-0.000000	-0.000000	-0.000148	0.004804	0.000122	0.000141	-0.000541	0.006000	-0.007993	0.024159
15.200000	0.000000	0.000000	-0.000000	-0.000000	0.000062	-0.003234	-0.000038	0.000094	0.001338	-0.005878	0.025596	-0.053817
15.300000	0.000000	0.000000	-0.000000	-0.000000	-0.000096	0.005420	-0.000072	-0.000021	-0.000966	0.007500	-0.017352	0.042272
15.400000	0.000000	0.000000	-0.000000	-0.000000	-0.000066	0.001336	-0.000245	0.000028	0.001314	-0.001133	0.027883	-0.050176
15.500000	0.000000	0.000000	-0.000000	-0.000000	-0.000126	0.002864	0.000063	0.000226	0.000209	0.002541	0.006630	-0.006793
15.600000	0.000000	0.000000	-0.000000	-0.000000	0.000110	-0.004219	-0.000020	-0.000041	0.000889	-0.006046	0.015622	-0.037069
15.700000	0.000000	0.000000	-0.000000	-0.000000	-0.000218	0.004646	-0.000112	0.000132	-0.001353	0.007153	-0.022621	0.050807
15.800000	0.000000	0.000000	-0.000000	-0.000000	0.000003	0.000837	0.000057	-0.000031	0.001219	-0.001324	0.024295	-0.043873
15.900000	0.000000	0.000000	-0.000000	-0.000000	0.000012	-0.003155	0.000052	0.000179	0.000250	-0.003851	0.004711	-0.014315
16.000000	0.000000	0.000000	-0.000000	-0.000000	0.000128	-0.001510	-0.000075	0.000145	-0.000684	-0.000148	-0.016182	0.027541
16.100000	0.000000	0.000000	-0.000000	-0.000000	-0.000126	0.002498	0.000200	0.000103	-0.000502	0.003466	-0.007738	0.019556
16.200000	0.000000	0.000000	-0.000000	-0.000000	0.000039	-0.003403	-0.000044	-0.000042	0.000714	-0.004968	0.013555	-0.031748
16.300000	0.000000	0.000000	-0.000000	-0.000000	0.000083	-0.003304	-0.000093	0.000142	-0.000805	-0.001967	-0.017683	0.027024
16.400000	0.000000	0.000000	-0.000000	-0.000000	0.000045	-0.003944	0.000028	-0.000014	-0.000791	-0.002754	-0.016764	0.024186
16.500000	0.000000	0.000000	-0.000000	-0.000000	0.000062	-0.003589	-0.000030	0.000178	-0.000955	-0.002025	-0.020331	0.031614
16.600000	0.000000	0.000000	-0.000000	-0.000000	-0.000059	0.003543	-0.000097	0.000074	-0.001010	0.005609	-0.018958	0.041890
16.700000	0.000000	0.000000	-0.000000	-0.000000	-0.000154	0.005546	0.000015	0.000017	0.000750	0.004385	0.018070	-0.023607
16.800000	0.000000	0.000000	-0.000000	-0.000000	-0.000069	0.001166	0.000081	0.000091	0.001382	-0.001381	0.028969	-0.051840
16.900000	0.000000	0.000000	-0.000000	-0.000000	-0.000035	0.000438	0.000016	-0.000065	0.000277	-0.000101	0.006227	-0.010895
17.000000	0.000000	0.000000	-0.000000	-0.000000	0.000074	-0.003785	0.000048	0.000039	0.000205	-0.004357	0.002586	-0.011652
17.100000	0.000000	0.000000	-0.000000	-0.000000	-0.000007	0.001814	-0.000013	-0.000185	-0.001000	0.003788	-0.019863	0.040287
17.200000	0.000000	0.000000	-0.000000	-0.000000	-0.000014	0.004962	0.000072	0.000060	0.000433	0.004605	0.008879	-0.007318
17.300000	0.000000	0.000000	-0.000000	-0.000000	0.000003	0.003732	-0.000201	0.000187	0.001269	0.001715	0.025563	-0.041179
17.400000	0.000000	0.000000	-0.000000	-0.000000	0.000075	-0.001899	0.000057	-0.000083	0.001069	-0.003902	0.019850	-0.040627
17.500000	0.000000	0.000000	-0.000000	-0.000000	0.000111	-0.003520	-0.000010	0.000174	-0.000372	-0.002930	-0.009671	0.011816
17.600000	0.000000	0.000000	-0.000000	-0.000000	-0.000037	0.000181	0.000005	-0.000041	-0.000944	0.001868	-0.018169	0.034311
17.700000	0.000000	0.000000	-0.000000	-0.000000	0.000144	-0.003871	0.000003	-0.000132	0.000205	-0.004347	0.001226	-0.009537
17.800000	0.000000	0.000000	-0.000000	-0.000000	-0.000055	0.000779	-0.000005	-0.000090	-0.001076	0.002723	-0.020439	0.039585
17.900000	0.000000	0.000000	-0.000000	-0.000000	0.000215	-0.001341	-0.000118	-0.000140	0.000405	-0.001850	0.003935	-0.010198
18.000000	0.000000	0.000000	-0.000000	-0.000000	0.000032	-0.002177	0.000005	-0.000041	-0.000317	-0.001733	-0.006996	0.009067
18.100000	0.000000	0.000000	-0.000000	-0.000000	-0.000161	0.007644	-0.000143	0.000086	-0.000779	0.009458	-0.012242	0.036766
18.200000	0.000000	0.000000	-0.000000	-0.000000	0.000087	-0.006750	0.000136	0.000161	0.002124	-0.011078	0.040669	-0.088088
18.300000	0.000000	0.000000	-0.000000	-0.000000	0.000005	-0.000438	-0.000034	0.000062	-0.001744	0.002748	-0.034978	0.064679
18.400000	0.000000	0.000000	-0.000000	-0.000000	-0.000036	0.003323	0.000131	-0.000087	-0.000149	0.003848	-0.002398	0.010737
18.500000	0.000000	0.000000	-0.000000	-0.000000	-0.000048	0.003173	0.000023	0.000081	0.000808	0.001894	0.017104	-0.026067
18.600000	0.000000	0.000000	-0.000000	-0.000000	0.000088	-0.001269	0.000197	-0.000047	0.000947	-0.002938	0.017015	-0.033863
18.700000	0.000000	0.000000	-0.000000	-0.000000	-0.000005	0.003396	-0.000077	-0.000078	-0.000353	0.004323	-0.006894	0.018907
18.800000	0.000000	0.000000	-0.000000	-0.000000	-0.000007	-0.002576	-0.000070	-0.000018	0.000877	-0.004454	0.017770	-0.038144
18.900000	0.000000	0.000000	-0.000000	-0.000000	-0.000074	0.000281	-0.000015	-0.000178	-0.000753	0.001539	-0.013596	0.025744
19.000000	0.000000	0.000000	-0.000000	-0.000000	0.000239	-0.005176	-0.000048	0.000113	0.000316	-0.005784	0.001604	-0.012466
19.100000	0.000000	0.000000	-0.000000	-0.000000	0.000075	0.001503	0.000078	-0.000184	-0.001265	0.004108	-0.026927	0.053110
19.200000	0.000000	0.000000	-0.000000	-0.000000	0.000150	-0.004189	0.000035	0.000030	0.000556	-0.005309	0.008119	-0.022785
19.300000	0.000000	0.000000	-0.000000	-0.000000	0.000007	-0.003730	0.000113	0.000012	-0.001054	-0.002087	-0.021352	0.033355
19.400000	0.000000	0.000000	-0.000000	-0.000000	-0.000058	0.005090	-0.000027	-0.000051	-0.001052	0.007374	-0.019891	0.046467
19.500000	0.000000	0.000000	-0.000000	-0.000000	0.000032	0.003467	0.000001	0.000203	0.001342	0.001385	0.026221	-0.042505
